StateAbbr,NAME,FIPS,2022Turnout,2022BlackProp,2022HispProp,2022Median Income,2022Age,2020Turnout,2020BlackProp,2020HispProp,2020Median Income,2020Age,2018Turnout,2018BlackProp,2018HispProp,2018Median Income,2018Age,2016Turnout,2016BlackProp,2016HispProp,2016Median Income,2016Age,2014Turnout,2014BlackProp,2014HispProp,2014Median Income,2014Age,2010Turnout,2010BlackProp,2010HispProp,2010Median Income,2010Age,NP2022,NP2018,NP2016,NP2014,2022Population,Affiliation2022,,,,,,,,,,,
OK,"Nowata County, Oklahoma",40105,0.454998615,0.014587738,0.039323467,28208,42.1,0.556460853,0.019232647,0.032900517,24707,42.3,0.4399747,0.024751998,0.02937494,22006,42.3,0.43458703,0.021979068,0.028544244,21897,42,0.335741871,0.017811464,0.026717196,21513,41.9,0.413543387,0.026419337,0.023702455,21629,40.5,1,1,1,1,9460,Republican,,,,,,,,,,,
OK,"Okfuskee County, Oklahoma",40107,0.335131413,0.064939642,0.046083355,24066,40.1,0.437875642,0.072411779,0.042379244,21962,39.7,0.335906916,0.076186546,0.038959967,19755,40,0.333261409,0.080003275,0.038322961,19632,39.9,0.27867797,0.077977162,0.036052202,17780,40.1,0.326481258,0.08408109,0.029245597,16532,40.3,1,1,1,1,11349,Republican,,,,,,,,,,,
OK,"Oklahoma County, Oklahoma",40109,0.404281417,0.147110786,0.183166588,35641,35.1,0.541593041,0.150963581,0.176760005,31025,34.9,0.437696709,0.150783005,0.171271439,29221,34.5,0.448267932,0.149534849,0.163659379,26917,34.3,0.305654288,0.149702952,0.157373056,25835,34.2,0.357489062,0.149443981,0.139016765,23961,34.4,8,6,10,10,795822,Republican,,,,,,,,,,,
OK,"Okmulgee County, Oklahoma",40111,0.377347041,0.074579946,0.047127371,27704,39.3,0.487203175,0.080538479,0.043291054,23663,39.3,0.374693711,0.085216899,0.039908457,22450,39.1,0.372198371,0.084532831,0.036697014,21684,39.1,0.273455569,0.083724688,0.035221936,20718,39.3,0.343082951,0.091670028,0.033178701,20107,38.3,3,3,3,3,36900,Republican,,,,,,,,,,,
OK,"Osage County, Oklahoma",40113,0.417406996,0.106034258,0.042278932,32302,43.2,0.554692398,0.110124485,0.03764286,28264,43,0.418242705,0.112954704,0.035256072,26764,42.1,0.415856987,0.113181562,0.032760887,25746,42,0.306749986,0.114024657,0.03099902,24617,42,0.398062366,0.112794541,0.029729615,23150,40.4,4,6,6,6,46004,Republican,,,,,,,,,,,
OK,"Ottawa County, Oklahoma",40115,0.342267764,0.011682856,0.061433447,26573,37.6,0.491420131,0.01080459,0.058849855,23197,37.9,0.363628562,0.010834442,0.055787873,21198,38.1,0.357673476,0.008962588,0.052370245,19824,38.4,0.2192139,0.008633049,0.049367325,19681,38.5,0.290131496,0.010778741,0.046935669,18420,38.5,2,2,2,2,30472,Republican,,,,,,,,,,,
OK,"Pawnee County, Oklahoma",40117,0.420691387,0.005675297,0.03768652,29266,41.5,0.536462498,0.007925863,0.032496037,26838,42,0.391923417,0.009435111,0.030253226,25540,41.9,0.392839865,0.011007054,0.027183167,24676,41.9,0.293852953,0.010322347,0.024809852,23442,41.7,0.384534668,0.00446752,0.020949046,20289,42,2,2,2,2,15682,Republican,,,,,,,,,,,
OK,"Payne County, Oklahoma",40119,0.34704703,0.038704331,0.050366814,27397,27.2,0.471927966,0.038455904,0.047709737,21576,27.3,0.366271795,0.040018648,0.046864265,22922,27.1,0.373160273,0.036921691,0.04466374,19456,27.1,0.255562947,0.036139375,0.04194454,17653,26.9,0.334113667,0.034312365,0.037153012,15775,27,3,3,3,3,82058,Republican,,,,,,,,,,,
OK,"Pittsburg County, Oklahoma",40121,0.378408342,0.023378582,0.058275058,28825,40.4,0.532184869,0.027050392,0.053623024,26715,40.3,0.39308658,0.029358749,0.049569645,25354,40.6,0.390211795,0.033779092,0.046121452,23740,40.8,0.290747505,0.034033613,0.043078284,22446,41.1,0.351577684,0.033930026,0.038289627,20799,41.6,1,1,1,1,43758,Republican,,,,,,,,,,,
OK,"Pontotoc County, Oklahoma",40123,0.391992421,0.024504145,0.060184699,33660,37.3,0.528694928,0.024019799,0.056923277,28933,36,0.41256497,0.021195057,0.052479274,26580,35.6,0.414110644,0.021092298,0.048831549,25202,35.3,0.279461871,0.023393975,0.044332374,22979,35.3,0,0.024669796,0.040252156,20087,35.7,2,2,2,2,38116,Republican,,,,,,,,,,,
OK,"Pottawatomie County, Oklahoma",40125,0.373323668,0.032254516,0.057813402,30208,37.7,0.510730319,0.032629532,0.053964226,26473,37.7,0.386820599,0.034013889,0.050652778,23693,37.5,0.390139055,0.030663443,0.047546505,22011,37.5,0.274923611,0.027157001,0.04572843,22559,37.6,0.354218995,0.030108653,0.040741226,20911,37.2,2,2,2,2,72734,Republican,,,,,,,,,,,
OK,"Pushmataha County, Oklahoma",40127,0.386852684,0.011526049,0.042600277,24188,44,0.547033454,0.009136137,0.040434193,21806,44,0.384418902,0.008813742,0.0373235,19818,44.6,0.384776293,0.009866356,0.032020809,19146,44.9,0.293322643,0.011135661,0.029606717,18004,44.8,0.38275392,0.004,0.022347826,15054,43.7,2,2,2,2,10845,Republican,,,,,,,,,,,
OK,"Roger Mills County, Oklahoma",40129,0.523162939,0.000876424,0.080338884,36654,42,0.681784387,0.003301238,0.074277854,30617,40.7,0.554615668,0.004584682,0.07038835,26265,40.5,0.550364964,0.001071811,0.064844587,28224,40.2,0.450384475,0.001068662,0.058776383,27202,42,0.503442999,0.007932011,0.041926346,25088,43.5,0,0,0,0,3423,Republican,,,,,,,,,,,
OK,"Rogers County, Oklahoma",40131,0.463711065,0.009345989,0.05309273,37678,39.3,0.639963048,0.009809673,0.048961457,34164,39.3,0.485075066,0.010824322,0.045907019,31662,39,0.493205627,0.010047794,0.04200289,29771,38.9,0.276690227,0.009972412,0.039923567,29096,38.8,0.443744214,0.007725413,0.035687409,28443,37.9,3,3,3,3,95870,Republican,,,,,,,,,,,
OK,"Seminole County, Oklahoma",40133,0.332138794,0.042514412,0.057010851,25718,38.9,0.454680453,0.04491553,0.053646849,22876,38.5,0.354088766,0.047544972,0.049459535,22129,39.2,0.348591549,0.048498209,0.045427705,20034,39.4,0.250865697,0.049882168,0.04128044,19263,39.5,0.338118195,0.046186172,0.035957818,16357,39.1,3,3,3,3,23592,Republican,,,,,,,,,,,
OK,"Sequoyah County, Oklahoma",40135,0.34224814,0.017704487,0.049395518,25696,40.8,0.485742505,0.021157675,0.045097992,22917,40.8,0.365486131,0.018738364,0.040619938,19685,41,0.367851623,0.019978715,0.037466138,19117,40,0.273666977,0.020829338,0.036145733,19435,39.6,0.327009257,0.019806475,0.034667304,17902,38.4,2,1,1,1,39538,Republican,,,,,,,,,,,
OK,"Stephens County, Oklahoma",40137,0.399749028,0.016666667,0.083820121,32398,40.7,0.58004158,0.018432755,0.080205525,28371,41.1,0.417214929,0.017484028,0.07548371,24443,40.5,0.412896063,0.020994376,0.070018597,23015,40.2,0.339335926,0.02481069,0.066146993,22310,40.1,0,0.019008413,0.058847348,22102,41,3,3,3,3,43140,Republican,,,,,,,,,,,
OK,"Texas County, Oklahoma",40139,0.328959195,0.061483163,0.477534998,31212,33.1,0.517381065,0.042310861,0.462123782,29826,31.2,0.369214209,0.043085081,0.452819469,26963,32.1,0.356086167,0.031582864,0.450393042,25627,32,0.277438237,0.018608979,0.445173296,26198,31.6,0.389332138,0.014677696,0.392867951,22708,31.5,1,1,1,1,21144,Republican,,,,,,,,,,,
OK,"Tillman County, Oklahoma",40141,0.358200234,0.072436903,0.286040211,28256,40.8,0.511014052,0.075949367,0.276847693,23484,42.7,0.385825315,0.08077179,0.264271457,22506,41.2,0.381379184,0.085665484,0.253448955,21650,40.8,0.296218118,0.08244783,0.239662015,19869,40.7,0,0.081800343,0.20738288,17390,40.8,1,1,1,1,7013,Republican,,,,,,,,,,,
OK,"Tulsa County, Oklahoma",40143,0.41199273,0.098675034,0.136665954,36090,36,0.585491209,0.10048732,0.130732241,31597,35.8,0.452551489,0.100785493,0.124477855,29751,35.5,0.460921191,0.099351723,0.118209402,27602,35.4,0,0.101909019,0.114317155,26815,35.3,0.37307192,0.105557035,0.101141657,25382,35.3,9,12,15,16,668923,Republican,,,,,,,,,,,
OK,"Wagoner County, Oklahoma",40145,0.439154047,0.034204865,0.072797773,38270,38.9,0.593203457,0.034374066,0.065035383,33200,38.8,0.45170848,0.034592164,0.059640334,30862,38.7,0.463515993,0.035542722,0.054731592,28748,38.5,0,0.034132706,0.051693929,27439,38.3,0.387916197,0.034158218,0.045221551,26896,37.6,1,0,0,2,82269,Republican,,,,,,,,,,,
OK,"Washington County, Oklahoma",40147,0.438393202,0.026398372,0.066300234,32159,39.7,0.609136923,0.025771709,0.062794499,28854,40,0.462961028,0.026134113,0.058941174,27706,40.2,0.460650795,0.024801511,0.056501966,26253,40.4,0,0.025599255,0.053991157,25554,40.1,0.414312268,0.023540396,0.047239715,24048,41.2,1,1,1,1,52579,Republican,,,,,,,,,,,
OK,"Washita County, Oklahoma",40149,0.435389134,0.01399817,0.105306496,31107,40.4,0.581366915,0.013735767,0.100216881,30199,40.1,0.455887649,0.011459062,0.098407978,28480,38.9,0.452142857,0.000774127,0.094701531,27151,38.5,0.362318841,0.008088109,0.088969196,26088,39.2,0.417864718,0.010370754,0.065767868,22605,39.5,2,2,2,2,10930,Republican,,,,,,,,,,,
OK,"Woods County, Oklahoma",40151,0.39772223,0.031174229,0.07481815,28100,33.7,0.52961622,0.032533094,0.073255553,23750,32.9,0.39589156,0.023885176,0.070998137,25394,33.9,0.397056762,0.027068493,0.063342466,22992,33.6,0.343851247,0.035945524,0.054588078,22373,34.2,0.42462697,0.033040665,0.03974122,19805,38.1,3,3,3,3,8661,Republican,,,,,,,,,,,
OK,"Woodward County, Oklahoma",40153,0.365941782,0.015775807,0.139385625,31639,36.8,0.529022125,0.013954403,0.130748821,30636,36.6,0.400340252,0.013640483,0.124910574,29548,36.3,0.39006763,0.007152669,0.118847994,27334,36.1,0.284799573,0.010871141,0.111320481,26414,36.4,0.380778,0.011068263,0.089247258,24945,37.1,2,2,2,2,20411,Republican,,,,,,,,,,,
OR,"Baker County, Oregon",41001,0.644436033,0.011747078,0.049385676,30646,47.4,0.762450004,0.010503418,0.045742697,26311,48.2,0.655953885,0.009321822,0.040728228,24282,48.2,0.653220099,0.004054897,0.038365565,23413,48.2,0.559977888,0.00230544,0.036575488,22094,48,0.559530333,0.0025387,0.031578947,18683,47.3,2,2,3,3,16685,Republican,,,,,,,,,,,
OR,"Benton County, Oregon",41003,0.59687068,0.011755478,0.080698635,33562,33.5,0.728376434,0.011045048,0.076284611,26884,33.2,0.639444428,0.009890844,0.072900423,26173,32.9,0.652909708,0.009833629,0.069750157,22506,32.6,0.554535532,0.009961178,0.067275728,21564,32.4,0.548215466,0.010337698,0.061562775,21028,32,1,1,1,1,95615,Democrat,,,,,,,,,,,
OR,"Clackamas County, Oregon",41005,0.654355276,0.008707014,0.093323039,44232,41.9,0.794950135,0.008788583,0.08875312,39093,41.7,0.648528696,0.009248672,0.085411594,35896,41.4,0.6713588,0.009124813,0.082292951,32631,41.4,0.53537544,0.008637967,0.080411337,31840,41.1,0.573605797,0.008459319,0.073159342,31005,39.8,8,8,9,9,420925,Republican,,,,,,,,,,,
OR,"Clatsop County, Oregon",41007,0.594936322,0.009176985,0.090798738,35367,44.9,0.745953036,0.007514626,0.086846883,27884,44.4,0.613443412,0.007312899,0.084539184,26531,43.9,0.63277479,0.007700478,0.081625066,23958,43.7,0.495703318,0.00717048,0.079116984,23438,43.8,0.523158532,0.006321558,0.07276575,22449,42.7,2,2,3,3,41190,Democrat,,,,,,,,,,,
OR,"Columbia County, Oregon",41009,0.633858553,0.004596614,0.060285633,36936,43.1,0.768821293,0.005199839,0.05437765,32129,43.3,0.615109293,0.005506283,0.049831862,28355,43.3,0.635163675,0.006103334,0.046349078,26004,43.3,0.520699865,0.002027369,0.043993918,26270,42.5,0.551421775,0.002897604,0.040280782,27761,40.8,3,3,3,3,52865,Republican,,,,,,,,,,,
OR,"Coos County, Oregon",41011,0.594238431,0.005068713,0.071146854,29866,48.4,0.711001226,0.003708609,0.066957538,26369,48.7,0.569659627,0.0078821,0.063830795,22898,48.5,0.575025498,0.013091002,0.062118709,20644,48.2,0.48475829,0.009237691,0.057213057,20044,47.9,0.504224064,0.0047695,0.052559263,20546,46.5,3,4,4,4,64908,Republican,,,,,,,,,,,
OR,"Crook County, Oregon",41013,0.687644168,0.003161644,0.080241726,35395,47,0.79306873,0.001390469,0.077023554,28039,46.8,0.661512027,0.003715808,0.075703989,23115,47.8,0.682704811,0.004593606,0.074435174,22190,48.3,0.541472963,0.00653909,0.07274738,20824,47.6,0.540996834,0.001626772,0.068975134,23976,43.6,1,1,1,1,24987,Republican,,,,,,,,,,,
OR,"Curry County, Oregon",41015,0.637666378,0.003760041,0.077978123,30700,56.8,0.757987799,0.001529119,0.07348508,24790,56.3,0.608576402,0.004531923,0.069445062,23309,56.1,0.619423418,0.003890181,0.065149347,20674,55.1,0.525923928,8.95E-05,0.060203214,20822,54.1,0.561157339,0.001517112,0.053902102,20459,52.3,3,3,3,3,23404,Republican,,,,,,,,,,,
OR,"Deschutes County, Oregon",41017,0.687160987,0.00416349,0.084709459,39840,42.6,0.809943398,0.005736666,0.080939144,32827,42.4,0.689932239,0.005779451,0.078603853,29735,42.3,0.736398815,0.004823989,0.076276396,27089,42,0.555669432,0.003794264,0.076112075,25057,41.4,0.543460381,0.00326717,0.070286217,26879,39.7,2,2,2,2,199352,Democrat,,,,,,,,,,,
OR,"Douglas County, Oregon",41019,0.589256069,0.002578107,0.063105226,29209,46.6,0.725682973,0.005462891,0.059291915,25771,47,0.56579758,0.004348107,0.056590013,23865,47,0.571987591,0.003538999,0.052610012,21539,47,0.492755337,0.003088954,0.049684572,20931,46.7,0.519751293,0.003507168,0.045285377,20562,45.3,2,4,4,4,111322,Republican,,,,,,,,,,,
OR,"Gilliam County, Oregon",41021,0.609584665,0,0.083711548,31179,51,0.743556701,0,0.044831224,25000,52.6,0.679782904,0,0.062401678,28125,49.6,0.69972067,0.003136435,0.097229482,24216,46.5,0.593163539,0.005711319,0.074766355,27460,49.8,0.689100219,0.002310803,0.103408434,26106,49.9,1,1,1,1,1983,Republican,,,,,,,,,,,
OR,"Grant County, Oregon",41023,0.680775717,0.00110543,0.043111787,32813,51.7,0.770528109,0,0.040563145,27317,52.8,0.657250471,0.003062787,0.036614228,26355,52.6,0.658490566,0.0041511,0.03500761,22460,52.4,0.548642725,0.003549488,0.032491468,20981,50.8,0.57981902,0.00231324,0.024765274,20099,48.7,1,1,1,1,7237,Republican,,,,,,,,,,,
OR,"Harney County, Oregon",41025,0.640768446,0.003068303,0.054562433,23875,45.5,0.766134629,0.002599179,0.054035568,22792,45.1,0.626659586,0.005118982,0.050498063,23910,46.1,0.631466286,0.00637649,0.049348489,20860,46.1,0.522533712,0.006204329,0.044257549,18645,46.4,0.591822222,0.005296035,0.035850081,20835,45.1,1,1,1,1,7496,Republican,,,,,,,,,,,
OR,"Hood River County, Oregon",41027,0.670737881,0.009597329,0.308408095,37478,40.2,0.845135716,0.005715514,0.314568113,33668,39.5,0.710298558,0.005360771,0.314729151,30056,39.1,0.72817938,0.00569127,0.308466859,26481,39.1,0.579545455,0.003227233,0.30265252,26362,39.1,0.627738341,0.001888879,0.283976781,23793,37.3,1,1,1,1,23965,Democrat,,,,,,,,,,,
OR,"Jackson County, Oregon",41029,0.596871416,0.006405995,0.140150222,34310,42.3,0.729196789,0.007852601,0.132424662,29311,42.6,0.629697085,0.006179206,0.125394951,26358,42.7,0.640503445,0.006822621,0.118805591,23301,42.9,0.520123402,0.007144828,0.114268841,22143,42.7,0.507931421,0.005753115,0.100420267,22715,41.7,2,3,4,4,222604,Republican,,,,,,,,,,,
OR,"Jefferson County, Oregon",41031,0.533532702,0.007137354,0.207672655,30798,41.1,0.656203882,0.007443446,0.204050233,27400,41,0.523770104,0.00890118,0.199714817,24257,40.5,0.555116877,0.011028917,0.19820668,23179,40.2,0.435927292,0.007008704,0.194686212,21801,40.1,0.438638217,0.005588398,0.194993534,20495,39.1,1,1,1,1,24659,Republican,,,,,,,,,,,
OR,"Josephine County, Oregon",41033,0.597673451,0.005659477,0.081175989,27844,47.4,0.726238901,0.006268873,0.076053136,23928,47.5,0.600056829,0.004433734,0.073068869,21866,47.5,0.607047218,0.003652023,0.069590664,20414,47.9,0.516402116,0.003179918,0.066838511,20034,47.7,0.514788257,0.003346639,0.061127878,19675,46.4,2,2,2,2,87994,Republican,,,,,,,,,,,
OR,"Klamath County, Oregon",41035,0.558656889,0.006431099,0.142433747,29770,41.1,0.698791405,0.006685797,0.134499896,25915,42,0.568098995,0.007977681,0.126873775,23341,42.4,0.568930598,0.006171716,0.118627362,22528,42.6,0.45721237,0.009138441,0.112070925,21173,42.3,0.464452959,0.002705953,0.100360794,21025,41.4,1,1,1,1,69506,Republican,,,,,,,,,,,
OR,"Lake County, Oregon",41037,0.612570356,0.002560663,0.094378734,26276,46.1,0.681992951,0.002912867,0.085992908,24308,47.5,0.569176883,0.001912533,0.079943899,23144,49.1,0.576985152,0.005641749,0.075907168,19577,48.7,0.516396104,0.004456328,0.074484339,19806,48.1,0.498554913,0.005962954,0.061025121,21140,46.6,1,1,1,1,8201,Republican,,,,,,,,,,,
OR,"Lane County, Oregon",41039,0.598657281,0.010585582,0.095764721,32733,40.1,0.738308464,0.010379908,0.091012815,26741,39.7,0.617038075,0.010599596,0.086710655,25315,39.4,0.634921317,0.010836227,0.08161311,22673,39.3,0.532778774,0.009403434,0.078584637,22108,39.2,0.540314207,0.00954038,0.069792831,22303,38.5,6,7,9,9,382218,Democrat,,,,,,,,,,,
OR,"Lincoln County, Oregon",41041,0.631388202,0.003834386,0.097945723,29800,52.4,0.753700161,0.003263337,0.09404897,25904,51.8,0.625863102,0.006056682,0.090641382,23839,51.3,0.648225611,0.004541073,0.08628039,22073,50.7,0.522477605,0.00316442,0.082535004,22626,50.1,0.533586012,0.003249231,0.075386528,21454,49,2,2,4,4,50334,Democrat,,,,,,,,,,,
OR,"Linn County, Oregon",41043,0.618233236,0.004642374,0.099426119,34654,40,0.743382753,0.004999371,0.093533832,29897,39.9,0.595090818,0.004036787,0.088793033,26862,39.7,0.610797653,0.00493067,0.083879795,23544,39.5,0.496519377,0.004734929,0.081085651,22782,39.4,0.495465016,0.005108691,0.072790098,23613,39,4,4,5,5,128598,Republican,,,,,,,,,,,
OR,"Malheur County, Oregon",41045,0.423087739,0.008656224,0.349863657,26012,35.9,0.559317171,0.011491251,0.340983285,23108,36.1,0.436784409,0.011501429,0.334362985,21677,35.9,0.438493519,0.011419571,0.328640809,19017,36.4,0.366099712,0.012556929,0.324333116,17638,36.6,0.360181509,0.013152014,0.303070931,17850,36,2,2,2,2,31538,Republican,,,,,,,,,,,
OR,"Marion County, Oregon",41047,0.54954703,0.011980394,0.278385842,34571,37,0.689397287,0.011296263,0.269193174,29911,36.9,0.555017151,0.013672952,0.263094057,26699,36.4,0.577051192,0.01154269,0.256208522,24330,36,0.475368572,0.009932969,0.250287098,23267,35.6,0.499428467,0.010219623,0.231179048,22656,35,5,5,7,7,345815,Republican,,,,,,,,,,,
OR,"Morrow County, Oregon",41049,0.547960462,0.006672158,0.383113674,32003,37,0.731982974,0.002538293,0.369628009,28157,38.3,0.558094385,0.002318324,0.358805172,26688,38.4,0.569144076,0.001338449,0.346747568,25596,37.4,0.465023021,0.003031113,0.331817777,23354,37.3,0.477189781,0.00062995,0.298056156,22108,36.1,1,1,1,1,12140,Republican,,,,,,,,,,,
OR,"Multnomah County, Oregon",41051,0.581400051,0.054363456,0.123126155,43223,38.2,0.740979578,0.054527337,0.117836341,36198,37.5,0.631212759,0.054338149,0.114105481,31995,37,0.653093153,0.054378541,0.111256462,28681,36.7,0.515935198,0.055271459,0.110203586,27200,36.3,0.536820447,0.057079979,0.103859917,26589,35.8,6,6,7,7,808098,Democrat,,,,,,,,,,,
OR,"Polk County, Oregon",41053,0.618913929,0.007431507,0.150502283,37282,37.1,0.754508426,0.006691845,0.143148826,29773,37,0.625182494,0.010966878,0.136637725,27141,37.1,0.650159773,0.007913852,0.130393781,25734,37.3,0.527974485,0.005061205,0.126020088,24707,37.4,0.54688532,0.004203675,0.115492576,25548,37.2,1,1,1,1,87600,Republican,,,,,,,,,,,
OR,"Sherman County, Oregon",41055,0.650689429,0.003684211,0.050526316,34848,45.7,0.864684015,0.00059312,0.064650059,32708,47.8,0.743609023,0.005607477,0.036137072,25718,51.5,0.706933524,0.004692082,0.051026393,22180,50.1,0.624289773,0.003351955,0.054189944,21290,49.2,0.651603499,0,0.050027488,20409,45.3,0,0,0,0,1900,Republican,,,,,,,,,,,
OR,"Tillamook County, Oregon",41057,0.64625661,0.005302615,0.107624794,31628,48.7,0.787067526,0.005451423,0.10406243,27377,48.6,0.639776437,0.003949992,0.103351741,24188,48,0.655135737,0.003404822,0.100696619,22100,48.1,0.526895989,0.002960448,0.096431673,22555,48.2,0.553565883,0.005634921,0.084087302,21790,47.4,1,1,1,1,27345,Republican,,,,,,,,,,,
OR,"Umatilla County, Oregon",41059,0.436738958,0.007659191,0.280499099,33339,36.9,0.601460793,0.009894075,0.271666731,27337,36.7,0.466479582,0.00932404,0.264155115,25382,36.3,0.470219864,0.006881513,0.255882583,23384,35.9,0.364979804,0.006367017,0.24865288,23367,35.9,0.392156465,0.005454254,0.222514839,22358,35.6,3,4,4,4,79904,Republican,,,,,,,,,,,
OR,"Union County, Oregon",41061,0.600933605,0.009777068,0.052042913,30696,39.7,0.71368494,0.007056071,0.049317033,26309,40,0.598568673,0.007299831,0.0470647,25276,39.6,0.604304381,0.007492818,0.043908689,21828,39.7,0.518748397,0.005906124,0.042275412,21022,40.1,0.546329723,0.003901785,0.039175502,21364,40.1,1,1,1,1,26286,Republican,,,,,,,,,,,
OR,"Wallowa County, Oregon",41063,0.756788666,0.010082,0.037639468,34063,50.9,0.882816605,0.007218684,0.034111819,28534,52.4,0.731017192,0.002310803,0.029318313,24962,52.6,0.735098145,0.003949678,0.025453482,23469,52.7,0.646531636,0.004497316,0.024952851,23109,51.9,0.660647902,0,0.022402081,20906,50,1,1,1,1,7439,Republican,,,,,,,,,,,
OR,"Wasco County, Oregon",41065,0.579639526,0.003078194,0.199294268,32916,40.4,0.724152655,0.001484357,0.186914821,28561,40.2,0.605517988,0.003170185,0.177723653,27035,40.9,0.606042558,0.006469969,0.167166855,22787,41.6,0.502891128,0.007129633,0.160318273,21921,41.8,0.52129656,0.00251063,0.140190322,21732,42.1,1,1,1,1,26639,Republican,,,,,,,,,,,
OR,"Washington County, Oregon",41067,0.598339416,0.022992589,0.173886356,47111,37.5,0.756821464,0.021705013,0.168003612,40223,36.9,0.621481344,0.020009591,0.165411699,36549,36.5,0.646542337,0.018238289,0.16219987,32461,36.2,0.511328499,0.01777328,0.160105653,31479,35.9,0.548351698,0.017192959,0.150308227,30924,34.9,3,4,7,7,599541,Democrat,,,,,,,,,,,
OR,"Wheeler County, Oregon",41069,0.695462478,0,0.061122957,25682,56.1,0.82300885,0,0.08962597,25083,56.9,0.704310345,0,0.096774194,20439,58.7,0.679700499,0,0.018991965,21591,59.2,0.60279965,0,0.035372144,22250,54.9,0.622881356,0,0.007623008,20076,54.6,0,0,0,0,1407,Republican,,,,,,,,,,,
OR,"Yamhill County, Oregon",41071,0.607960386,0.006194625,0.165685309,36029,39.4,0.727005757,0.007606964,0.159491738,30924,38.6,0.584095417,0.008601426,0.158331728,27762,38.1,0.600695443,0.00928417,0.154260055,25261,38.1,0.499617488,0.012011624,0.152110742,24281,38,0.532306369,0.00721139,0.140431239,24429,36.5,2,2,3,3,107674,Republican,,,,,,,,,,,
PA,"Adams County, Pennsylvania",42001,0.465733432,0.016194409,0.073496233,37181,43.8,0.69900943,0.015911992,0.071677044,32028,44,0.493126886,0.014496731,0.069053057,30587,43.6,0.496203856,0.014396761,0.066048212,27621,43.1,0.356425274,0.015024713,0.063347971,27223,42.4,0.413186493,0.015053699,0.056039826,26875,40.2,1,1,1,1,104604,Republican,,,,,,,,,,,
PA,"Allegheny County, Pennsylvania",42003,0.576883633,0.126916993,0.023505794,41083,40.6,0.746304826,0.129956992,0.021838014,35044,40.8,0.500245188,0.128831613,0.020337625,32044,40.8,0.499668779,0.129711629,0.018900972,29785,40.8,0.312345622,0.129901267,0.017364535,28169,41,0.447007024,0.12971336,0.014412141,25690,41.1,13,16,17,19,1245310,Democrat,,,,,,,,,,,
PA,"Armstrong County, Pennsylvania",42005,0.533732708,0.010512985,0.008544661,33303,47,0.675767011,0.008660261,0.007956423,28793,47,0.455024175,0.008909861,0.007417346,26493,46.3,0.448361185,0.009390923,0.006754355,24646,46,0.336223012,0.009613274,0.006247897,24619,45.2,0.410836825,0.008476162,0.005713134,22376,43.8,1,1,2,2,65538,Republican,,,,,,,,,,,
PA,"Beaver County, Pennsylvania",42007,0.546367091,0.060413174,0.019250846,35773,44.9,0.712532574,0.059284748,0.016925495,31942,45.1,0.508800971,0.05898284,0.01522505,29192,45.1,0.503282162,0.060713336,0.014237168,27221,44.8,0.351802808,0.060403,0.013225647,26434,44.7,0.425524832,0.059521242,0.011528889,23877,43.8,1,1,1,1,167629,Republican,,,,,,,,,,,
PA,"Bedford County, Pennsylvania",42009,0.525559858,0.007287926,0.012559595,28335,47.3,0.708892574,0.010321053,0.012397724,26329,47,0.485712809,0.005389727,0.011828598,25099,46.2,0.486429144,0.005383608,0.011156145,23976,45.4,0.354910254,0.006588016,0.010074597,23200,44.6,0.421204695,0.003808989,0.008600297,20821,42.9,1,1,2,3,47613,Republican,,,,,,,,,,,
PA,"Berks County, Pennsylvania",42011,0.464833925,0.049168812,0.232121228,37038,39.9,0.650881979,0.052350249,0.218060812,31677,40.2,0.466193995,0.052176689,0.203407242,29783,39.9,0.469700931,0.048319597,0.18823126,27327,39.8,0.320180558,0.048627656,0.176039185,26829,39.7,0.380838052,0.045412585,0.150421055,26211,38.9,5,7,6,6,428483,Republican,,,,,,,,,,,
PA,"Blair County, Pennsylvania",42013,0.445336545,0.018990541,0.014032942,32795,42.9,0.652304806,0.018204825,0.012645414,28179,43.6,0.441803579,0.016214208,0.012176806,25956,43.4,0.435680185,0.01602643,0.011356687,23727,43.1,0.304494765,0.016107902,0.010654418,23172,42.6,0.35722484,0.017210851,0.009687498,21881,41.7,3,3,3,3,122640,Republican,,,,,,,,,,,
PA,"Bradford County, Pennsylvania",42015,0.497826461,0.007563291,0.015724995,32416,43.9,0.63254554,0.006702788,0.014607796,28029,44.5,0.422232523,0.00440428,0.014354691,26980,44.5,0.418791273,0.005678877,0.014334714,26217,44.3,0.312793159,0.005167173,0.013389858,24466,43.8,0.359809155,0.005175038,0.011087078,21248,42.6,4,4,4,4,60159,Republican,,,,,,,,,,,
PA,"Bucks County, Pennsylvania",42017,0.63004277,0.038971547,0.059202093,47524,44,0.817196667,0.038945748,0.055236208,41559,44,0.615761886,0.040017881,0.051467982,38432,43.8,0.620269213,0.038686085,0.048543643,36126,43.3,0.419389052,0.037704905,0.046075966,34999,42.6,0.499405849,0.035931086,0.039302635,33555,41,6,7,10,10,645163,Republican,,,,,,,,,,,
PA,"Butler County, Pennsylvania",42019,0.602367643,0.011204655,0.017428892,40817,43.4,0.754991745,0.010111929,0.01582019,35819,43.4,0.543389868,0.009401499,0.01439169,32598,43.2,0.546758195,0.010958521,0.013120114,30627,43,0.387316322,0.011841067,0.012062648,29416,42.4,0.46731438,0.009947741,0.0102545,26584,40.7,1,1,1,2,194562,Republican,,,,,,,,,,,
